Item ARK,Parent ARK,File Name,Object Type,coll id,AltIdentifier.local,Collection,Series,AltTitle.other,Title,Description.note,References,Genre,Language,Type.typeOfResource,Date.created,Date.normalized,Note,Subject.coordinates,Subject topic,Inscription-NO,media.format,media.height,media.width,Thumbnail,IIIF Access URL,External item record,Repository,Rights.servicesContact,Acquisition method,Physical status,Violent Content,Series & Collection,Creation date/time,Last modification date/time,Description (Eng),Description (Ara),Genre (old),Inscription (old),Inscription 2 (old),Alt Title,Program,IIIF Manifest URL
ark:/21198/z1pk61td,,,Collection,,,,,,The Inad Theater Collection,,,,,,,,,,,,,,,,,,The Palestinian Museum Digital Archive,info@palarchive.org,,,,,,,,,,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/collections/ark%3A%2F21198%2Fz1pk61td
ark:/13030/m5x71d83,ark:/21198/z1pk61td,,Work,278.0,0278.01.0040,The Inad Theater Collection,Inad Theater Sub-collection 1: Photos,بدايات مسرح عناد عام 1987,Inad Theatre: The Beginnings,"This colour photograph captures a glimpse of the beginnings of Inad Theatre. Co-founded by Khalid al-Maṣu, Ra’ida Ghazala, Nicola Zirayneh, and ʿabir al-Maṣu, the theatre was formerly known as Bayt Jala Theatre.|~|انطلق مسرح عناد عام 1987 تحت اسم فرقة المسرح البيت جالي. وكان فريق المؤسسين يتمثل في خالد المصو ورائدة غزالة ونقولا زرينة وعبير المصو.",,color photographs,ara,still image,1987; Date created,1987,,"[31.715999,35.187149]",Culture and Arts|~|Social History,,image/jpeg,4344.0,6279.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/3/6/76113_ca_object_representations_media_143643_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/3/6/48921_ca_object_representations_media_143643_original.jpg,https://palarchive.org/index.php/Detail/objects/195700/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,medium; 225,,The Inad Theater Collection | Inad Theater Sub-collection 1: Photos,4 November 2019 at 15:05:46,10 March 2021 at 15:38:35,"This colour photograph captures a glimpse of the beginnings of Inad Theatre. Co-founded by Khalid al-Maṣu, Ra’ida Ghazala, Nicola Zirayneh, and ʿabir al-Maṣu, the theatre was formerly known as Bayt Jala Theatre.",انطلق مسرح عناد عام 1987 تحت اسم فرقة المسرح البيت جالي. وكان فريق المؤسسين يتمثل في خالد المصو ورائدة غزالة ونقولا زرينة وعبير المصو.,color photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5x71d83/manifest
ark:/13030/m58d7njp,ark:/21198/z1pk61td,,Work,278.0,0278.01.0041,The Inad Theater Collection,Inad Theater Sub-collection 1: Photos,بدايات مسرح عناد عام 1987,Inad Theatre: The Beginnings,"This colour photograph captures a glimpse of the beginnings of Inad Theatre. Co-founded by Khalid al-Maṣu, Ra’ida Ghazala, Nicola Zirayneh, and ʿabir al-Maṣu, the theatre was formerly known as Bayt Jala Theatre.|~|انطلق مسرح عناد عام 1987 تحت اسم فرقة المسرح البيت جالي. وكان فريق المؤسسين يتمثل في خالد المصو ورائدة غزالة ونقولا زرينة وعبير المصو.",,color photographs,ara,still image,1987; Date created,1987,,"[31.715999,35.187149]",Culture and Arts|~|Social History,,image/jpeg,4344.0,6279.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/3/6/43152_ca_object_representations_media_143644_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/3/6/13206_ca_object_representations_media_143644_original.jpg,https://palarchive.org/index.php/Detail/objects/195701/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,medium; 225,,The Inad Theater Collection | Inad Theater Sub-collection 1: Photos,4 November 2019 at 15:05:46,10 March 2021 at 15:38:35,"This colour photograph captures a glimpse of the beginnings of Inad Theatre. Co-founded by Khalid al-Maṣu, Ra’ida Ghazala, Nicola Zirayneh, and ʿabir al-Maṣu, the theatre was formerly known as Bayt Jala Theatre.",انطلق مسرح عناد عام 1987 تحت اسم فرقة المسرح البيت جالي. وكان فريق المؤسسين يتمثل في خالد المصو ورائدة غزالة ونقولا زرينة وعبير المصو.,color photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm58d7njp/manifest
ark:/13030/m5b931dh,ark:/21198/z1pk61td,,Work,278.0,0278.01.0042,The Inad Theater Collection,Inad Theater Sub-collection 1: Photos,بدايات مسرح عناد عام 1987,Inad Theatre: The Beginnings,"This colour photograph captures a glimpse of the beginnings of Inad Theatre. Co-founded by Khalid al-Maṣu, Ra’ida Ghazala, Nicola Zirayneh, and ʿabir al-Maṣu, the theatre was formerly known as Bayt Jala Theatre.|~|انطلق مسرح عناد عام 1987 تحت اسم فرقة المسرح البيت جالي. وكان فريق المؤسسين يتمثل في خالد المصو ورائدة غزالة ونقولا زرينة وعبير المصو.",,color photographs,ara,still image,1987; Date created,1987,,"[31.715999,35.187149]",Culture and Arts|~|Social History,,image/jpeg,4344.0,6279.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/3/6/79915_ca_object_representations_media_143645_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/3/6/37559_ca_object_representations_media_143645_original.jpg,https://palarchive.org/index.php/Detail/objects/195702/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,medium; 225,,The Inad Theater Collection | Inad Theater Sub-collection 1: Photos,4 November 2019 at 15:05:46,10 March 2021 at 15:38:35,"This colour photograph captures a glimpse of the beginnings of Inad Theatre. Co-founded by Khalid al-Maṣu, Ra’ida Ghazala, Nicola Zirayneh, and ʿabir al-Maṣu, the theatre was formerly known as Bayt Jala Theatre.",انطلق مسرح عناد عام 1987 تحت اسم فرقة المسرح البيت جالي. وكان فريق المؤسسين يتمثل في خالد المصو ورائدة غزالة ونقولا زرينة وعبير المصو.,color photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5b931dh/manifest
ark:/13030/m5d58d52,ark:/21198/z1pk61td,,Work,278.0,0278.01.0043,The Inad Theater Collection,Inad Theater Sub-collection 1: Photos,بدايات مسرح عناد عام 1987,Inad Theatre: The Beginnings,"This colour photograph captures a glimpse of the beginnings of Inad Theatre. Co-founded by Khalid al-Maṣu, Ra’ida Ghazala, Nicola Zirayneh, and ʿabir al-Maṣu, the theatre was formerly known as Bayt Jala Theatre.|~|انطلق مسرح عناد عام 1987 تحت اسم فرقة المسرح البيت جالي. وكان فريق المؤسسين يتمثل في خالد المصو ورائدة غزالة ونقولا زرينة وعبير المصو.",,color photographs,ara,still image,1987; Date created,1987,,"[31.715999,35.187149]",Culture and Arts|~|Social History,,image/jpeg,4344.0,6279.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/3/6/66273_ca_object_representations_media_143646_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/3/6/82543_ca_object_representations_media_143646_original.jpg,https://palarchive.org/index.php/Detail/objects/195703/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,medium; 225,,The Inad Theater Collection | Inad Theater Sub-collection 1: Photos,4 November 2019 at 15:05:46,10 March 2021 at 15:38:35,"This colour photograph captures a glimpse of the beginnings of Inad Theatre. Co-founded by Khalid al-Maṣu, Ra’ida Ghazala, Nicola Zirayneh, and ʿabir al-Maṣu, the theatre was formerly known as Bayt Jala Theatre.",انطلق مسرح عناد عام 1987 تحت اسم فرقة المسرح البيت جالي. وكان فريق المؤسسين يتمثل في خالد المصو ورائدة غزالة ونقولا زرينة وعبير المصو.,color photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5d58d52/manifest
ark:/13030/m5hx94xh,ark:/21198/z1pk61td,,Work,278.0,0278.01.0044,The Inad Theater Collection,Inad Theater Sub-collection 1: Photos,بدايات مسرح عناد عام 1987,Inad Theatre: The Beginnings,"This colour photograph captures a glimpse of the beginnings of Inad Theatre. Co-founded by Khalid al-Maṣu, Ra’ida Ghazala, Nicola Zirayneh, and ʿabir al-Maṣu, the theatre was formerly known as Bayt Jala Theatre.|~|انطلق مسرح عناد عام 1987 تحت اسم فرقة المسرح البيت جالي. وكان فريق المؤسسين يتمثل في خالد المصو ورائدة غزالة ونقولا زرينة وعبير المصو.",,color photographs,ara,still image,1987; Date created,1987,,"[31.715999,35.187149]",Culture and Arts|~|Social History,,image/jpeg,4344.0,6279.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/3/6/12323_ca_object_representations_media_143647_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/3/6/6024_ca_object_representations_media_143647_original.jpg,https://palarchive.org/index.php/Detail/objects/195704/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,medium; 225,,The Inad Theater Collection | Inad Theater Sub-collection 1: Photos,4 November 2019 at 15:05:46,10 March 2021 at 15:38:36,"This colour photograph captures a glimpse of the beginnings of Inad Theatre. Co-founded by Khalid al-Maṣu, Ra’ida Ghazala, Nicola Zirayneh, and ʿabir al-Maṣu, the theatre was formerly known as Bayt Jala Theatre.",انطلق مسرح عناد عام 1987 تحت اسم فرقة المسرح البيت جالي. وكان فريق المؤسسين يتمثل في خالد المصو ورائدة غزالة ونقولا زرينة وعبير المصو.,color photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5hx94xh/manifest
ark:/13030/m5w74c2t,ark:/21198/z1pk61td,,Work,278.0,0278.01.0045,The Inad Theater Collection,Inad Theater Sub-collection 1: Photos,بدايات مسرح عناد عام 1987,Inad Theatre: The Beginnings,"This colour photograph captures a glimpse of the beginnings of Inad Theatre. Co-founded by Khalid al-Maṣu, Ra’ida Ghazala, Nicola Zirayneh, and ʿabir al-Maṣu, the theatre was formerly known as Bayt Jala Theatre.|~|انطلق مسرح عناد عام 1987 تحت اسم فرقة المسرح البيت جالي. وكان فريق المؤسسين يتمثل في خالد المصو ورائدة غزالة ونقولا زرينة وعبير المصو.",,color photographs,ara,still image,1987; Date created,1987,,"[31.715999,35.187149]",Culture and Arts|~|Social History,,image/jpeg,4344.0,6279.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/3/6/14143_ca_object_representations_media_143648_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/3/6/34662_ca_object_representations_media_143648_original.jpg,https://palarchive.org/index.php/Detail/objects/195705/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,medium; 225,,The Inad Theater Collection | Inad Theater Sub-collection 1: Photos,4 November 2019 at 15:05:46,10 March 2021 at 15:38:36,"This colour photograph captures a glimpse of the beginnings of Inad Theatre. Co-founded by Khalid al-Maṣu, Ra’ida Ghazala, Nicola Zirayneh, and ʿabir al-Maṣu, the theatre was formerly known as Bayt Jala Theatre.",انطلق مسرح عناد عام 1987 تحت اسم فرقة المسرح البيت جالي. وكان فريق المؤسسين يتمثل في خالد المصو ورائدة غزالة ونقولا زرينة وعبير المصو.,color photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5w74c2t/manifest
ark:/13030/m5fz52rn,ark:/21198/z1pk61td,,Work,278.0,0278.01.0046,The Inad Theater Collection,Inad Theater Sub-collection 1: Photos,بدايات مسرح عناد عام 1987,Inad Theatre: The Beginnings,"This colour photograph captures a glimpse of the beginnings of Inad Theatre. Co-founded by Khalid al-Maṣu, Ra’ida Ghazala, Nicola Zirayneh, and ʿabir al-Maṣu, the theatre was formerly known as Bayt Jala Theatre.|~|انطلق مسرح عناد عام 1987 تحت اسم فرقة المسرح البيت جالي. وكان فريق المؤسسين يتمثل في خالد المصو ورائدة غزالة ونقولا زرينة وعبير المصو.",,color photographs,ara,still image,1987; Date created,1987,,"[31.715999,35.187149]",Culture and Arts|~|Social History,,image/jpeg,4344.0,6279.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/3/6/1444_ca_object_representations_media_143649_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/3/6/24349_ca_object_representations_media_143649_original.jpg,https://palarchive.org/index.php/Detail/objects/195706/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,medium; 225,,The Inad Theater Collection | Inad Theater Sub-collection 1: Photos,4 November 2019 at 15:05:47,10 March 2021 at 15:38:36,"This colour photograph captures a glimpse of the beginnings of Inad Theatre. Co-founded by Khalid al-Maṣu, Ra’ida Ghazala, Nicola Zirayneh, and ʿabir al-Maṣu, the theatre was formerly known as Bayt Jala Theatre.",انطلق مسرح عناد عام 1987 تحت اسم فرقة المسرح البيت جالي. وكان فريق المؤسسين يتمثل في خالد المصو ورائدة غزالة ونقولا زرينة وعبير المصو.,color photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5fz52rn/manifest
ark:/13030/m5104vmm,ark:/21198/z1pk61td,,Work,278.0,0278.01.0047,The Inad Theater Collection,Inad Theater Sub-collection 1: Photos,بدايات مسرح عناد عام 1987,Inad Theatre: The Beginnings,"This colour photograph captures a glimpse of the beginnings of Inad Theatre. Co-founded by Khalid al-Maṣu, Ra’ida Ghazala, Nicola Zirayneh, and ʿabir al-Maṣu, the theatre was formerly known as Bayt Jala Theatre.|~|انطلق مسرح عناد عام 1987 تحت اسم فرقة المسرح البيت جالي. وكان فريق المؤسسين يتمثل في خالد المصو ورائدة غزالة ونقولا زرينة وعبير المصو.",,color photographs,ara,still image,1987; Date created,1987,,"[31.715999,35.187149]",Culture and Arts|~|Social History,,image/jpeg,6279.0,4344.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/3/6/4150_ca_object_representations_media_143650_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/3/6/9762_ca_object_representations_media_143650_original.jpg,https://palarchive.org/index.php/Detail/objects/195707/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,medium; 225,,The Inad Theater Collection | Inad Theater Sub-collection 1: Photos,4 November 2019 at 15:05:47,10 March 2021 at 15:38:36,"This colour photograph captures a glimpse of the beginnings of Inad Theatre. Co-founded by Khalid al-Maṣu, Ra’ida Ghazala, Nicola Zirayneh, and ʿabir al-Maṣu, the theatre was formerly known as Bayt Jala Theatre.",انطلق مسرح عناد عام 1987 تحت اسم فرقة المسرح البيت جالي. وكان فريق المؤسسين يتمثل في خالد المصو ورائدة غزالة ونقولا زرينة وعبير المصو.,color photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5104vmm/manifest
ark:/13030/m53r8k4r,ark:/21198/z1pk61td,,Work,278.0,0278.01.0048,The Inad Theater Collection,Inad Theater Sub-collection 1: Photos,بدايات مسرح عناد عام 1987,Inad Theatre: The Beginnings,"This colour photograph captures a glimpse of the beginnings of Inad Theatre. Co-founded by Khalid al-Maṣu, Ra’ida Ghazala, Nicola Zirayneh, and ʿabir al-Maṣu, the theatre was formerly known as Bayt Jala Theatre.|~|انطلق مسرح عناد عام 1987 تحت اسم فرقة المسرح البيت جالي. وكان فريق المؤسسين يتمثل في خالد المصو ورائدة غزالة ونقولا زرينة وعبير المصو.",,color photographs,ara,still image,1987; Date created,1987,,"[31.715999,35.187149]",Culture and Arts|~|Social History,,image/jpeg,6279.0,4344.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/3/6/43110_ca_object_representations_media_143651_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/3/6/48662_ca_object_representations_media_143651_original.jpg,https://palarchive.org/index.php/Detail/objects/195708/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,medium; 225,,The Inad Theater Collection | Inad Theater Sub-collection 1: Photos,4 November 2019 at 15:05:47,10 March 2021 at 15:38:37,"This colour photograph captures a glimpse of the beginnings of Inad Theatre. Co-founded by Khalid al-Maṣu, Ra’ida Ghazala, Nicola Zirayneh, and ʿabir al-Maṣu, the theatre was formerly known as Bayt Jala Theatre.",انطلق مسرح عناد عام 1987 تحت اسم فرقة المسرح البيت جالي. وكان فريق المؤسسين يتمثل في خالد المصو ورائدة غزالة ونقولا زرينة وعبير المصو.,color photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm53r8k4r/manifest
ark:/13030/m57h99v2,ark:/21198/z1pk61td,,Work,278.0,0278.01.0049,The Inad Theater Collection,Inad Theater Sub-collection 1: Photos,بدايات مسرح عناد عام 1987,Inad Theatre: The Beginnings,"This colour photograph captures a glimpse of the beginnings of Inad Theatre. Co-founded by Khalid al-Maṣu, Ra’ida Ghazala, Nicola Zirayneh, and ʿabir al-Maṣu, the theatre was formerly known as Bayt Jala Theatre.|~|انطلق مسرح عناد عام 1987 تحت اسم فرقة المسرح البيت جالي. وكان فريق المؤسسين يتمثل في خالد المصو ورائدة غزالة ونقولا زرينة وعبير المصو.",,color photographs,ara,still image,1987; Date created,1987,,"[31.715999,35.187149]",Culture and Arts|~|Social History,,image/jpeg,6279.0,4344.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/3/6/29575_ca_object_representations_media_143652_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/3/6/88689_ca_object_representations_media_143652_original.jpg,https://palarchive.org/index.php/Detail/objects/195709/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,medium; 225,,The Inad Theater Collection | Inad Theater Sub-collection 1: Photos,4 November 2019 at 15:05:47,10 March 2021 at 15:38:37,"This colour photograph captures a glimpse of the beginnings of Inad Theatre. Co-founded by Khalid al-Maṣu, Ra’ida Ghazala, Nicola Zirayneh, and ʿabir al-Maṣu, the theatre was formerly known as Bayt Jala Theatre.",انطلق مسرح عناد عام 1987 تحت اسم فرقة المسرح البيت جالي. وكان فريق المؤسسين يتمثل في خالد المصو ورائدة غزالة ونقولا زرينة وعبير المصو.,color photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm57h99v2/manifest
ark:/13030/m5f26qzm,ark:/21198/z1pk61td,,Work,278.0,0278.01.0050,The Inad Theater Collection,Inad Theater Sub-collection 1: Photos,بدايات مسرح عناد عام 1987,Inad Theatre: The Beginnings,"This colour photograph captures a glimpse of the beginnings of Inad Theatre. Co-founded by Khalid al-Maṣu, Ra’ida Ghazala, Nicola Zirayneh, and ʿabir al-Maṣu, the theatre was formerly known as Bayt Jala Theatre.|~|انطلق مسرح عناد عام 1987 تحت اسم فرقة المسرح البيت جالي. وكان فريق المؤسسين يتمثل في خالد المصو ورائدة غزالة ونقولا زرينة وعبير المصو.",,color photographs,ara,still image,1987; Date created,1987,,"[31.715999,35.187149]",Culture and Arts|~|Social History,,image/jpeg,6279.0,4344.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/3/6/30003_ca_object_representations_media_143653_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/3/6/47481_ca_object_representations_media_143653_original.jpg,https://palarchive.org/index.php/Detail/objects/195710/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,medium; 225,,The Inad Theater Collection | Inad Theater Sub-collection 1: Photos,4 November 2019 at 15:05:47,10 March 2021 at 15:38:37,"This colour photograph captures a glimpse of the beginnings of Inad Theatre. Co-founded by Khalid al-Maṣu, Ra’ida Ghazala, Nicola Zirayneh, and ʿabir al-Maṣu, the theatre was formerly known as Bayt Jala Theatre.",انطلق مسرح عناد عام 1987 تحت اسم فرقة المسرح البيت جالي. وكان فريق المؤسسين يتمثل في خالد المصو ورائدة غزالة ونقولا زرينة وعبير المصو.,color photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5f26qzm/manifest
ark:/13030/m599609k,ark:/21198/z1pk61td,,Work,278.0,0278.01.0051,The Inad Theater Collection,Inad Theater Sub-collection 1: Photos,بدايات مسرح عناد عام 1987,Inad Theatre: The Beginnings,"This colour photograph captures a glimpse of the beginnings of Inad Theatre. Co-founded by Khalid al-Maṣu, Ra’ida Ghazala, Nicola Zirayneh, and ʿabir al-Maṣu, the theatre was formerly known as Bayt Jala Theatre.|~|انطلق مسرح عناد عام 1987 تحت اسم فرقة المسرح البيت جالي. وكان فريق المؤسسين يتمثل في خالد المصو ورائدة غزالة ونقولا زرينة وعبير المصو.",,color photographs,ara,still image,1987; Date created,1987,,"[31.715999,35.187149]",Culture and Arts|~|Social History,,image/jpeg,6279.0,4344.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/3/6/52128_ca_object_representations_media_143654_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/3/6/96983_ca_object_representations_media_143654_original.jpg,https://palarchive.org/index.php/Detail/objects/195711/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,medium; 225,,The Inad Theater Collection | Inad Theater Sub-collection 1: Photos,4 November 2019 at 15:05:47,10 March 2021 at 15:38:37,"This colour photograph captures a glimpse of the beginnings of Inad Theatre. Co-founded by Khalid al-Maṣu, Ra’ida Ghazala, Nicola Zirayneh, and ʿabir al-Maṣu, the theatre was formerly known as Bayt Jala Theatre.",انطلق مسرح عناد عام 1987 تحت اسم فرقة المسرح البيت جالي. وكان فريق المؤسسين يتمثل في خالد المصو ورائدة غزالة ونقولا زرينة وعبير المصو.,color photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm599609k/manifest
ark:/13030/m5d29pw4,ark:/21198/z1pk61td,,Work,278.0,0278.01.0052,The Inad Theater Collection,Inad Theater Sub-collection 1: Photos,بدايات مسرح عناد عام 1987,Inad Theatre: The Beginnings,"This colour photograph captures a glimpse of the beginnings of Inad Theatre. Co-founded by Khalid al-Maṣu, Ra’ida Ghazala, Nicola Zirayneh, and ʿabir al-Maṣu, the theatre was formerly known as Bayt Jala Theatre.|~|انطلق مسرح عناد عام 1987 تحت اسم فرقة المسرح البيت جالي. وكان فريق المؤسسين يتمثل في خالد المصو ورائدة غزالة ونقولا زرينة وعبير المصو.",,color photographs,ara,still image,1987; Date created,1987,,"[31.715999,35.187149]",Culture and Arts|~|Social History,,image/jpeg,4344.0,6279.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/3/6/99541_ca_object_representations_media_143655_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/3/6/98895_ca_object_representations_media_143655_original.jpg,https://palarchive.org/index.php/Detail/objects/195712/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,medium; 225,,The Inad Theater Collection | Inad Theater Sub-collection 1: Photos,4 November 2019 at 15:05:47,10 March 2021 at 15:38:38,"This colour photograph captures a glimpse of the beginnings of Inad Theatre. Co-founded by Khalid al-Maṣu, Ra’ida Ghazala, Nicola Zirayneh, and ʿabir al-Maṣu, the theatre was formerly known as Bayt Jala Theatre.",انطلق مسرح عناد عام 1987 تحت اسم فرقة المسرح البيت جالي. وكان فريق المؤسسين يتمثل في خالد المصو ورائدة غزالة ونقولا زرينة وعبير المصو.,color photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5d29pw4/manifest
ark:/13030/m54j86d1,ark:/21198/z1pk61td,,Work,278.0,0278.01.0053,The Inad Theater Collection,Inad Theater Sub-collection 1: Photos,بدايات مسرح عناد عام 1987,Inad Theatre: The Beginnings,"This colour photograph captures a glimpse of the beginnings of Inad Theatre. Co-founded by Khalid al-Maṣu, Ra’ida Ghazala, Nicola Zirayneh, and ʿabir al-Maṣu, the theatre was formerly known as Bayt Jala Theatre.|~|انطلق مسرح عناد عام 1987 تحت اسم فرقة المسرح البيت جالي. وكان فريق المؤسسين يتمثل في خالد المصو ورائدة غزالة ونقولا زرينة وعبير المصو.",,color photographs,ara,still image,1987; Date created,1987,,"[31.715999,35.187149]",Culture and Arts|~|Social History,,image/jpeg,6279.0,4344.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/3/6/9091_ca_object_representations_media_143656_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/3/6/32783_ca_object_representations_media_143656_original.jpg,https://palarchive.org/index.php/Detail/objects/195713/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,medium; 225,,The Inad Theater Collection | Inad Theater Sub-collection 1: Photos,4 November 2019 at 15:05:47,10 March 2021 at 15:38:38,"This colour photograph captures a glimpse of the beginnings of Inad Theatre. Co-founded by Khalid al-Maṣu, Ra’ida Ghazala, Nicola Zirayneh, and ʿabir al-Maṣu, the theatre was formerly known as Bayt Jala Theatre.",انطلق مسرح عناد عام 1987 تحت اسم فرقة المسرح البيت جالي. وكان فريق المؤسسين يتمثل في خالد المصو ورائدة غزالة ونقولا زرينة وعبير المصو.,color photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm54j86d1/manifest
ark:/13030/m5gz23t4,ark:/21198/z1pk61td,,Work,278.0,0278.01.0054,The Inad Theater Collection,Inad Theater Sub-collection 1: Photos,بدايات مسرح عناد عام 1987,Inad Theatre: The Beginnings,"This colour photograph captures a glimpse of the beginnings of Inad Theatre. Co-founded by Khalid al-Maṣu, Ra’ida Ghazala, Nicola Zirayneh, and ʿabir al-Maṣu, the theatre was formerly known as Bayt Jala Theatre.|~|انطلق مسرح عناد عام 1987 تحت اسم فرقة المسرح البيت جالي. وكان فريق المؤسسين يتمثل في خالد المصو ورائدة غزالة ونقولا زرينة وعبير المصو.",,color photographs,ara,still image,1987; Date created,1987,,"[31.715999,35.187149]",Culture and Arts|~|Social History,,image/jpeg,4344.0,6279.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/3/6/19264_ca_object_representations_media_143657_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/3/6/62870_ca_object_representations_media_143657_original.jpg,https://palarchive.org/index.php/Detail/objects/195714/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,medium; 225,,The Inad Theater Collection | Inad Theater Sub-collection 1: Photos,4 November 2019 at 15:05:47,10 March 2021 at 15:38:38,"This colour photograph captures a glimpse of the beginnings of Inad Theatre. Co-founded by Khalid al-Maṣu, Ra’ida Ghazala, Nicola Zirayneh, and ʿabir al-Maṣu, the theatre was formerly known as Bayt Jala Theatre.",انطلق مسرح عناد عام 1987 تحت اسم فرقة المسرح البيت جالي. وكان فريق المؤسسين يتمثل في خالد المصو ورائدة غزالة ونقولا زرينة وعبير المصو.,color photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5gz23t4/manifest
