Item ARK,Parent ARK,File Name,Object Type,coll id,AltIdentifier.local,Collection,Series,AltTitle.other,Title,Description.note,References,Genre,Language,Type.typeOfResource,Date.created,Date.normalized,Note,Subject.coordinates,Subject topic,Inscription-NO,media.format,media.height,media.width,Thumbnail,IIIF Access URL,External item record,Repository,Rights.servicesContact,Acquisition method,Physical status,Violent Content,Series & Collection,Creation date/time,Last modification date/time,Description (Eng),Description (Ara),Genre (old),Inscription (old),Inscription 2 (old),Alt Title,Program,IIIF Manifest URL
ark:/21198/z1vb3tqk,,,Collection,,,,,,The Zahra Ahmad Abbas Collection,,,,,,,,,,,,,,,,,,The Palestinian Museum Digital Archive,info@palarchive.org,,,,,,,,,,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/collections/ark%3A%2F21198%2Fz1vb3tqk
ark:/13030/m5p63djx,ark:/21198/z1vb3tqk,,Work,269.0,0269.01.0012,The Zahra Ahmad Abbas Collection,Zahra Ahmad Abbas Sub-collection 1: Photographs,صورة امرأة ومجموعة اطفال,A Photograph of a Woman and a Group of Children,"A colour photograph found among the collection of  Zahra Ahmad Abbas; one of the citizens of Kafr Kanna, and no additional information was found in regard to this photograph.|~|صورة ملونة، وجدت في مجموعة زهرة أحمد عباس،من أهالي كفر كنة، ولم يتوفر أية معلومات إضافية حولها.",,,,still image,,,,"[32.7481978,35.3438402]",Social History|~|Women,,image/jpeg,1280.0,1620.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/7/46432_ca_object_representations_media_164746_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/7/35998_ca_object_representations_media_164746_original.jpg,https://palarchive.org/index.php/Detail/objects/184715/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,,,,The Zahra Ahmad Abbas Collection | Zahra Ahmad Abbas Sub-collection 1: Photographs,30 September 2019 at 13:37:12,10 March 2021 at 15:48:33,"A colour photograph found among the collection of  Zahra Ahmad Abbas; one of the citizens of Kafr Kanna, and no additional information was found in regard to this photograph.",صورة ملونة، وجدت في مجموعة زهرة أحمد عباس،من أهالي كفر كنة، ولم يتوفر أية معلومات إضافية حولها.,,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5p63djx/manifest
ark:/13030/m51c9nwd,ark:/21198/z1vb3tqk,,Work,269.0,0269.01.0013,The Zahra Ahmad Abbas Collection,Zahra Ahmad Abbas Sub-collection 1: Photographs,صورة جماعية لرجال,A Photograph of a Group of Men,"A colour photograph found among the collection of  Zahra Ahmad Abbas; one of the citizens of Kafr Kanna, and no additional information was found in regard to this photograph.|~|صورة ملونة، وجدت في مجموعة زهرة أحمد عباس،من أهالي كفر كنة، ولم يتوفر أية معلومات إضافية حولها.",,,,still image,,,,"[32.7481978,35.3438402]",Social History|~|Women,,image/jpeg,1280.0,1781.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/7/15055_ca_object_representations_media_164747_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/7/12239_ca_object_representations_media_164747_original.jpg,https://palarchive.org/index.php/Detail/objects/184716/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,,,,The Zahra Ahmad Abbas Collection | Zahra Ahmad Abbas Sub-collection 1: Photographs,30 September 2019 at 13:37:12,10 March 2021 at 15:48:34,"A colour photograph found among the collection of  Zahra Ahmad Abbas; one of the citizens of Kafr Kanna, and no additional information was found in regard to this photograph.",صورة ملونة، وجدت في مجموعة زهرة أحمد عباس،من أهالي كفر كنة، ولم يتوفر أية معلومات إضافية حولها.,,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm51c9nwd/manifest
ark:/13030/m5wm95hv,ark:/21198/z1vb3tqk,,Work,269.0,0269.01.0014,The Zahra Ahmad Abbas Collection,Zahra Ahmad Abbas Sub-collection 1: Photographs,صورة جماعية لرجال,A Photograph of a Group of Men,"A colour photograph found among the collection of  Zahra Ahmad Abbas; one of the citizens of Kafr Kanna, and no additional information was found in regard to this photograph.|~|صورة ملونة، وجدت في مجموعة زهرة أحمد عباس،من أهالي كفر كنة، ولم يتوفر أية معلومات إضافية حولها.",,,,still image,,,,"[32.7481978,35.3438402]",Social History|~|Women,,image/jpeg,1280.0,1786.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/7/91778_ca_object_representations_media_164748_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/7/69237_ca_object_representations_media_164748_original.jpg,https://palarchive.org/index.php/Detail/objects/184717/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,,,,The Zahra Ahmad Abbas Collection | Zahra Ahmad Abbas Sub-collection 1: Photographs,30 September 2019 at 13:37:12,10 March 2021 at 15:48:34,"A colour photograph found among the collection of  Zahra Ahmad Abbas; one of the citizens of Kafr Kanna, and no additional information was found in regard to this photograph.",صورة ملونة، وجدت في مجموعة زهرة أحمد عباس،من أهالي كفر كنة، ولم يتوفر أية معلومات إضافية حولها.,,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5wm95hv/manifest
ark:/13030/m5dp1x2f,ark:/21198/z1vb3tqk,,Work,269.0,0269.01.0015,The Zahra Ahmad Abbas Collection,Zahra Ahmad Abbas Sub-collection 1: Photographs,صورة جماعية لرجل واطفال,A Group Photograph of Men and Children,"This photograph was found among the collection of Zahra Ahmad Abbas; one of the citizens of Kafr Kanna, and no additional information was found in regard to this photograph.   |~|صورة وجدت في مجموعة زهرة أحمد عباس،من أهالي كفر كنة، ولم يتوفر أية معلومات إضافية حولها.",,,,still image,,,,"[32.7481978,35.3438402]",Social History|~|Women,,image/jpeg,1280.0,1778.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/7/88737_ca_object_representations_media_164749_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/7/73467_ca_object_representations_media_164749_original.jpg,https://palarchive.org/index.php/Detail/objects/184718/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,,,,The Zahra Ahmad Abbas Collection | Zahra Ahmad Abbas Sub-collection 1: Photographs,30 September 2019 at 13:37:12,10 March 2021 at 15:48:34,"This photograph was found among the collection of Zahra Ahmad Abbas; one of the citizens of Kafr Kanna, and no additional information was found in regard to this photograph.",صورة وجدت في مجموعة زهرة أحمد عباس،من أهالي كفر كنة، ولم يتوفر أية معلومات إضافية حولها.,,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5dp1x2f/manifest
ark:/13030/m5sv5fw2,ark:/21198/z1vb3tqk,,Work,269.0,0269.01.0016,The Zahra Ahmad Abbas Collection,Zahra Ahmad Abbas Sub-collection 1: Photographs,صورة جماعية لنساء,A Group Photograph of Women,"A colour photograph found among the collection of  Zahra Ahmad Abbas; one of the citizens of Kafr Kanna, and no additional information was found in regard to this photograph.|~|صورة ملونة، وجدت في مجموعة زهرة أحمد عباس،من أهالي كفر كنة، ولم يتوفر أية معلومات إضافية حولها.",,,,still image,,,,"[32.7481978,35.3438402]",Social History|~|Women,,image/jpeg,1280.0,1769.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/7/72886_ca_object_representations_media_164750_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/7/66704_ca_object_representations_media_164750_original.jpg,https://palarchive.org/index.php/Detail/objects/184719/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,,,,The Zahra Ahmad Abbas Collection | Zahra Ahmad Abbas Sub-collection 1: Photographs,30 September 2019 at 13:37:12,10 March 2021 at 15:48:34,"A colour photograph found among the collection of  Zahra Ahmad Abbas; one of the citizens of Kafr Kanna, and no additional information was found in regard to this photograph.",صورة ملونة، وجدت في مجموعة زهرة أحمد عباس،من أهالي كفر كنة، ولم يتوفر أية معلومات إضافية حولها.,,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5sv5fw2/manifest
ark:/13030/m58x15b3,ark:/21198/z1vb3tqk,,Work,269.0,0269.01.0017,The Zahra Ahmad Abbas Collection,Zahra Ahmad Abbas Sub-collection 1: Photographs,صورة جماعية لنساء,A Group Photograph of Women,"A colour photograph found among the collection of  Zahra Ahmad Abbas; one of the citizens of Kafr Kanna, and no additional information was found in regard to this photograph.|~|صورة ملونة، وجدت في مجموعة زهرة أحمد عباس،من أهالي كفر كنة، ولم يتوفر أية معلومات إضافية حولها.",,,,still image,,,,"[32.7481978,35.3438402]",Social History|~|Women,,image/jpeg,1280.0,1753.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/7/46293_ca_object_representations_media_164751_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/7/55187_ca_object_representations_media_164751_original.jpg,https://palarchive.org/index.php/Detail/objects/184720/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,,,,The Zahra Ahmad Abbas Collection | Zahra Ahmad Abbas Sub-collection 1: Photographs,30 September 2019 at 13:37:12,10 March 2021 at 15:48:35,"A colour photograph found among the collection of  Zahra Ahmad Abbas; one of the citizens of Kafr Kanna, and no additional information was found in regard to this photograph.",صورة ملونة، وجدت في مجموعة زهرة أحمد عباس،من أهالي كفر كنة، ولم يتوفر أية معلومات إضافية حولها.,,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm58x15b3/manifest
ark:/13030/m5rz745d,ark:/21198/z1vb3tqk,,Work,269.0,0269.01.0018,The Zahra Ahmad Abbas Collection,Zahra Ahmad Abbas Sub-collection 1: Photographs,صورة جماعية لنساء,A Group Photograph of Women,"A colour photograph found among the collection of  Zahra Ahmad Abbas; one of the citizens of Kafr Kanna, and no additional information was found in regard to this photograph.|~|صورة ملونة، وجدت في مجموعة زهرة أحمد عباس،من أهالي كفر كنة، ولم يتوفر أية معلومات إضافية حولها.",,,,still image,,,,"[32.7481978,35.3438402]",Social History|~|Women,,image/jpeg,1767.0,1280.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/7/96725_ca_object_representations_media_164752_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/7/65060_ca_object_representations_media_164752_original.jpg,https://palarchive.org/index.php/Detail/objects/184721/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,,,,The Zahra Ahmad Abbas Collection | Zahra Ahmad Abbas Sub-collection 1: Photographs,30 September 2019 at 13:37:12,10 March 2021 at 15:48:35,"A colour photograph found among the collection of  Zahra Ahmad Abbas; one of the citizens of Kafr Kanna, and no additional information was found in regard to this photograph.",صورة ملونة، وجدت في مجموعة زهرة أحمد عباس،من أهالي كفر كنة، ولم يتوفر أية معلومات إضافية حولها.,,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5rz745d/manifest
ark:/13030/m5jf2nvn,ark:/21198/z1vb3tqk,,Work,269.0,0269.01.0019,The Zahra Ahmad Abbas Collection,Zahra Ahmad Abbas Sub-collection 1: Photographs,صورة عائلية,A Family Photography,"A colour photograph found among the collection of  Zahra Ahmad Abbas; one of the citizens of Kafr Kanna, and no additional information was found in regard to this photograph.|~|صورة ملونة، وجدت في مجموعة زهرة أحمد عباس،من أهالي كفر كنة، ولم يتوفر أية معلومات إضافية حولها.",,,,still image,,,,"[32.7481978,35.3438402]",Social History|~|Women,,image/jpeg,1280.0,924.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/7/21214_ca_object_representations_media_164753_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/7/26147_ca_object_representations_media_164753_original.jpg,https://palarchive.org/index.php/Detail/objects/184722/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,,,,The Zahra Ahmad Abbas Collection | Zahra Ahmad Abbas Sub-collection 1: Photographs,30 September 2019 at 13:37:12,10 March 2021 at 15:48:35,"A colour photograph found among the collection of  Zahra Ahmad Abbas; one of the citizens of Kafr Kanna, and no additional information was found in regard to this photograph.",صورة ملونة، وجدت في مجموعة زهرة أحمد عباس،من أهالي كفر كنة، ولم يتوفر أية معلومات إضافية حولها.,,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5jf2nvn/manifest
ark:/13030/m5550dn4,ark:/21198/z1vb3tqk,,Work,269.0,0269.01.0020,The Zahra Ahmad Abbas Collection,Zahra Ahmad Abbas Sub-collection 1: Photographs,صورة امرأة واطفال,A Photograph of  a Woman Accompanied by Children,"A colour photograph found among the collection of  Zahra Ahmad Abbas; one of the citizens of Kafr Kanna, and no additional information was found in regard to this photograph.|~|صورة ملونة، وجدت في مجموعة زهرة أحمد عباس،من أهالي كفر كنة، ولم يتوفر أية معلومات إضافية حولها.",,,,still image,,,,"[32.7481978,35.3438402]",Social History|~|Women,,image/jpeg,1280.0,1764.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/7/49045_ca_object_representations_media_164754_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/7/6588_ca_object_representations_media_164754_original.jpg,https://palarchive.org/index.php/Detail/objects/184723/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,,,,The Zahra Ahmad Abbas Collection | Zahra Ahmad Abbas Sub-collection 1: Photographs,30 September 2019 at 13:37:12,10 March 2021 at 15:48:35,"A colour photograph found among the collection of  Zahra Ahmad Abbas; one of the citizens of Kafr Kanna, and no additional information was found in regard to this photograph.",صورة ملونة، وجدت في مجموعة زهرة أحمد عباس،من أهالي كفر كنة، ولم يتوفر أية معلومات إضافية حولها.,,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5550dn4/manifest
ark:/13030/m5n66chw,ark:/21198/z1vb3tqk,,Work,269.0,0269.01.0021,The Zahra Ahmad Abbas Collection,Zahra Ahmad Abbas Sub-collection 1: Photographs,صورة عائلية,A Family Photograph,"Captured in black-and-white, this photograph was found among the collection of Zahra Ahmad Abbas; one of the citizens of Kafr Kanna, and no additional information was found in regard to this photograph.|~|صورة غير ملونة، وجدت في مجموعة زهرة أحمد عباس،من أهالي كفر كنة، ولم يتوفر أية معلومات إضافية حولها.",,,,still image,,,,"[32.7481978,35.3438402]",Social History|~|Women,,image/jpeg,1225.0,1920.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/7/25334_ca_object_representations_media_164755_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/7/37334_ca_object_representations_media_164755_original.jpg,https://palarchive.org/index.php/Detail/objects/184724/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,,,,The Zahra Ahmad Abbas Collection | Zahra Ahmad Abbas Sub-collection 1: Photographs,30 September 2019 at 13:37:13,10 March 2021 at 15:48:36,"Captured in black-and-white, this photograph was found among the collection of Zahra Ahmad Abbas; one of the citizens of Kafr Kanna, and no additional information was found in regard to this photograph.",صورة غير ملونة، وجدت في مجموعة زهرة أحمد عباس،من أهالي كفر كنة، ولم يتوفر أية معلومات إضافية حولها.,,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5n66chw/manifest
ark:/13030/m5hf5mrq,ark:/21198/z1vb3tqk,,Work,269.0,0269.01.0022,The Zahra Ahmad Abbas Collection,Zahra Ahmad Abbas Sub-collection 1: Photographs,صورة لرجلين,A Photograph of Two Men,"A colour photograph found among the collection of  Zahra Ahmad Abbas; one of the citizens of Kafr Kanna, and no additional information was found in regard to this photograph.|~|صورة ملونة، وجدت في مجموعة زهرة أحمد عباس،من أهالي كفر كنة، ولم يتوفر أية معلومات إضافية حولها.",,,,still image,,,,"[32.7481978,35.3438402]",Social History|~|Women,,image/jpeg,1280.0,1863.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/7/17469_ca_object_representations_media_164757_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/7/58537_ca_object_representations_media_164757_original.jpg,https://palarchive.org/index.php/Detail/objects/184725/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,,,,The Zahra Ahmad Abbas Collection | Zahra Ahmad Abbas Sub-collection 1: Photographs,30 September 2019 at 13:37:13,10 March 2021 at 15:48:36,"A colour photograph found among the collection of  Zahra Ahmad Abbas; one of the citizens of Kafr Kanna, and no additional information was found in regard to this photograph.",صورة ملونة، وجدت في مجموعة زهرة أحمد عباس،من أهالي كفر كنة، ولم يتوفر أية معلومات إضافية حولها.,,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5hf5mrq/manifest
ark:/13030/m5vr0tq2,ark:/21198/z1vb3tqk,,Work,269.0,0269.01.0023,The Zahra Ahmad Abbas Collection,Zahra Ahmad Abbas Sub-collection 1: Photographs,صورة لامرأة ورجل,A Photograph of a Woman and a Man,"A colour photograph found among the collection of  Zahra Ahmad Abbas; one of the citizens of Kafr Kanna, and no additional information was found in regard to this photograph.|~|صورة ملونة، وجدت في مجموعة زهرة أحمد عباس،من أهالي كفر كنة، ولم يتوفر أية معلومات إضافية حولها.",,,,still image,,,,"[32.7481978,35.3438402]",Social History|~|Women,,image/jpeg,1280.0,922.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/7/19218_ca_object_representations_media_164758_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/7/61220_ca_object_representations_media_164758_original.jpg,https://palarchive.org/index.php/Detail/objects/184726/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,,,,The Zahra Ahmad Abbas Collection | Zahra Ahmad Abbas Sub-collection 1: Photographs,30 September 2019 at 13:37:13,10 March 2021 at 15:48:36,"A colour photograph found among the collection of  Zahra Ahmad Abbas; one of the citizens of Kafr Kanna, and no additional information was found in regard to this photograph.",صورة ملونة، وجدت في مجموعة زهرة أحمد عباس،من أهالي كفر كنة، ولم يتوفر أية معلومات إضافية حولها.,,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5vr0tq2/manifest
ark:/13030/m5r0030f,ark:/21198/z1vb3tqk,,Work,269.0,0269.01.0024,The Zahra Ahmad Abbas Collection,Zahra Ahmad Abbas Sub-collection 1: Photographs,صورة عائلية,A Family Photograph,"Captured in black-and-white, this photograph was found among the collection of Zahra Ahmad Abbas; one of the citizens of Kafr Kanna, and no additional information was found in regard to this photograph.|~|صورة غير ملونة، وجدت في مجموعة زهرة أحمد عباس،من أهالي كفر كنة، ولم يتوفر أية معلومات إضافية حولها.",,,,still image,,,,"[32.7481978,35.3438402]",Social History|~|Women,,image/jpeg,1245.0,1920.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/7/27241_ca_object_representations_media_164759_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/7/59873_ca_object_representations_media_164759_original.jpg,https://palarchive.org/index.php/Detail/objects/184727/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,,,,The Zahra Ahmad Abbas Collection | Zahra Ahmad Abbas Sub-collection 1: Photographs,30 September 2019 at 13:37:13,10 March 2021 at 15:48:36,"Captured in black-and-white, this photograph was found among the collection of Zahra Ahmad Abbas; one of the citizens of Kafr Kanna, and no additional information was found in regard to this photograph.",صورة غير ملونة، وجدت في مجموعة زهرة أحمد عباس،من أهالي كفر كنة، ولم يتوفر أية معلومات إضافية حولها.,,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5r0030f/manifest
ark:/13030/m57x4475,ark:/21198/z1vb3tqk,,Work,269.0,0269.01.0025,The Zahra Ahmad Abbas Collection,Zahra Ahmad Abbas Sub-collection 1: Photographs,صورة جماعية لرجال ونساء,صورة جماعية لرجال ونساء,"A colour photograph found among the collection of  Zahra Ahmad Abbas; one of the citizens of Kafr Kanna, and no additional information was found in regard to this photograph.|~|صورة ملونة، وجدت في مجموعة زهرة أحمد عباس،من أهالي كفر كنة، ولم يتوفر أية معلومات إضافية حولها.",,,,still image,,,,"[32.7481978,35.3438402]",Social History|~|Women,,image/jpeg,1280.0,1772.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/7/38227_ca_object_representations_media_164760_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/7/94101_ca_object_representations_media_164760_original.jpg,https://palarchive.org/index.php/Detail/objects/184728/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,,,,The Zahra Ahmad Abbas Collection | Zahra Ahmad Abbas Sub-collection 1: Photographs,30 September 2019 at 13:37:13,10 March 2021 at 15:48:37,"A colour photograph found among the collection of  Zahra Ahmad Abbas; one of the citizens of Kafr Kanna, and no additional information was found in regard to this photograph.",صورة ملونة، وجدت في مجموعة زهرة أحمد عباس،من أهالي كفر كنة، ولم يتوفر أية معلومات إضافية حولها.,,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm57x4475/manifest
ark:/13030/m5m69b9m,ark:/21198/z1vb3tqk,,Work,269.0,0269.01.0026,The Zahra Ahmad Abbas Collection,Zahra Ahmad Abbas Sub-collection 1: Photographs,صورة جماعية لرجال ونساء,A Group Photograph of Men and Women,"Captured in black-and-white, this photograph was found among the collection of Zahra Ahmad Abbas; one of the citizens of Kafr Kanna, and no additional information was found in regard to this photograph.|~|صورة ملونة، وجدت في مجموعة زهرة أحمد عباس،من أهالي كفر كنة، ولم يتوفر أية معلومات إضافية حولها.",,,,still image,,,,"[32.7481978,35.3438402]",Social History|~|Women,,image/jpeg,1280.0,1788.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/7/73528_ca_object_representations_media_164761_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/7/35154_ca_object_representations_media_164761_original.jpg,https://palarchive.org/index.php/Detail/objects/184729/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,,,,The Zahra Ahmad Abbas Collection | Zahra Ahmad Abbas Sub-collection 1: Photographs,30 September 2019 at 13:37:13,10 March 2021 at 15:48:37,"Captured in black-and-white, this photograph was found among the collection of Zahra Ahmad Abbas; one of the citizens of Kafr Kanna, and no additional information was found in regard to this photograph.",صورة ملونة، وجدت في مجموعة زهرة أحمد عباس،من أهالي كفر كنة، ولم يتوفر أية معلومات إضافية حولها.,,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5m69b9m/manifest
ark:/13030/m5cp4w0z,ark:/21198/z1vb3tqk,,Work,269.0,0269.01.0027,The Zahra Ahmad Abbas Collection,Zahra Ahmad Abbas Sub-collection 1: Photographs,صورة شخصية,A Personal Photograph,"A colour photograph found among the collection of  Zahra Ahmad Abbas; one of the citizens of Kafr Kanna, and no additional information was found in regard to this photograph.|~|صورة ملونة، وجدت في مجموعة زهرة أحمد عباس،من أهالي كفر كنة، ولم يتوفر أية معلومات إضافية حولها.",,,,still image,,,,"[32.7481978,35.3438402]",Social History|~|Women,,image/jpeg,1280.0,1877.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/7/74719_ca_object_representations_media_164762_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/7/38807_ca_object_representations_media_164762_original.jpg,https://palarchive.org/index.php/Detail/objects/184730/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,,,,The Zahra Ahmad Abbas Collection | Zahra Ahmad Abbas Sub-collection 1: Photographs,30 September 2019 at 13:37:13,10 March 2021 at 15:48:37,"A colour photograph found among the collection of  Zahra Ahmad Abbas; one of the citizens of Kafr Kanna, and no additional information was found in regard to this photograph.",صورة ملونة، وجدت في مجموعة زهرة أحمد عباس،من أهالي كفر كنة، ولم يتوفر أية معلومات إضافية حولها.,,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5cp4w0z/manifest
ark:/13030/m50d2mvx,ark:/21198/z1vb3tqk,,Work,269.0,0269.01.0028,The Zahra Ahmad Abbas Collection,Zahra Ahmad Abbas Sub-collection 1: Photographs,صورة عائلية,A Family Photograph,"Captured in black-and-white, this photograph was found among the collection of Zahra Ahmad Abbas; one of the citizens of Kafr Kanna, and no additional information was found in regard to this photograph.|~|صورة غير ملونة، وجدت في مجموعة زهرة أحمد عباس،من أهالي كفر كنة، ولم يتوفر أية معلومات إضافية حولها.",,,,still image,,,,"[32.7481978,35.3438402]",Social History|~|Women,,image/jpeg,1280.0,1848.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/7/61969_ca_object_representations_media_164763_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/7/37181_ca_object_representations_media_164763_original.jpg,https://palarchive.org/index.php/Detail/objects/184731/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,,,,The Zahra Ahmad Abbas Collection | Zahra Ahmad Abbas Sub-collection 1: Photographs,30 September 2019 at 13:37:13,10 March 2021 at 15:48:37,"Captured in black-and-white, this photograph was found among the collection of Zahra Ahmad Abbas; one of the citizens of Kafr Kanna, and no additional information was found in regard to this photograph.",صورة غير ملونة، وجدت في مجموعة زهرة أحمد عباس،من أهالي كفر كنة، ولم يتوفر أية معلومات إضافية حولها.,,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm50d2mvx/manifest
ark:/13030/m5453chr,ark:/21198/z1vb3tqk,,Work,269.0,0269.01.0029,The Zahra Ahmad Abbas Collection,Zahra Ahmad Abbas Sub-collection 1: Photographs,صورة لمجموعة نساء,A Group Photograph of Women,"A colour photograph found among the collection of  Zahra Ahmad Abbas; one of the citizens of Kafr Kanna, and no additional information was found in regard to this photograph.|~|صورة ملونة، وجدت في مجموعة زهرة أحمد عباس،من أهالي كفر كنة، ولم يتوفر أية معلومات إضافية حولها.",,,,still image,,,,"[32.7481978,35.3438402]",Social History|~|Women,,image/jpeg,1280.0,1769.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/7/63723_ca_object_representations_media_164764_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/7/44260_ca_object_representations_media_164764_original.jpg,https://palarchive.org/index.php/Detail/objects/184732/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,,,,The Zahra Ahmad Abbas Collection | Zahra Ahmad Abbas Sub-collection 1: Photographs,30 September 2019 at 13:37:13,10 March 2021 at 15:48:38,"A colour photograph found among the collection of  Zahra Ahmad Abbas; one of the citizens of Kafr Kanna, and no additional information was found in regard to this photograph.",صورة ملونة، وجدت في مجموعة زهرة أحمد عباس،من أهالي كفر كنة، ولم يتوفر أية معلومات إضافية حولها.,,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5453chr/manifest
